赛季,周数,选手名,裁判总分,估计粉丝票,死忠粉票,路人票,路人票占比,组合得分,预测淘汰,实际淘汰,预测正确
28,5,Lauren Alaina,23.0,7929.0,633.0,7296.0,0.08,11.0,False,False,False
28,5,Sailor Brinkley-Cook,24.0,8104.0,931.0,7173.0,0.115,8.5,False,False,False
28,5,Sean Spicer,19.0,3915.0,209.0,3706.0,0.053,15.0,False,False,False
28,6,Ally Brooke,25.0,7358.0,767.0,6591.0,0.104,10.5,False,False,False
28,6,Hannah Brown,24.0,4028.0,456.0,3572.0,0.113,15.0,False,False,False
28,6,James Van Der Beek,27.0,2578.0,1797.0,781.0,0.697,10.0,False,False,False
28,6,Karamo Brown,25.0,2077.0,769.0,1308.0,0.37,15.5,True,False,False
28,6,Kate Flannery,27.0,8369.0,1764.0,6605.0,0.211,5.0,False,False,False
28,6,Kel Mitchell,26.0,5927.0,1223.0,4704.0,0.206,10.5,False,False,False
28,6,Lauren Alaina,26.0,10666.0,1176.0,9490.0,0.11,5.5,False,False,False
28,6,Sailor Brinkley-Cook,27.0,6755.0,1842.0,4913.0,0.273,7.0,False,True,False
28,6,Sean Spicer,21.0,10324.0,226.0,10098.0,0.022,11.0,False,False,False
28,7,Ally Brooke,27.0,8976.0,2071.0,6906.0,0.231,5.0,False,False,True
28,7,Hannah Brown,26.0,5282.0,1497.0,3785.0,0.283,10.0,False,False,True
28,7,James Van Der Beek,27.0,3296.0,2093.0,1203.0,0.635,9.0,False,False,True
28,7,Karamo Brown,24.5,2445.0,871.0,1574.0,0.356,14.0,True,True,True
28,7,Kate Flannery,24.0,6576.0,607.0,5969.0,0.092,12.0,False,False,True
28,7,Kel Mitchell,25.5,9889.0,1174.0,8715.0,0.119,7.0,False,False,True
28,7,Lauren Alaina,27.0,10294.0,2112.0,8183.0,0.205,3.0,False,False,True
28,7,Sean Spicer,21.0,7917.0,305.0,7612.0,0.039,12.0,False,False,True
28,8,Ally Brooke,30.0,9308.0,1934.0,7374.0,0.208,5.0,False,False,True
28,8,Hannah Brown,31.0,4665.0,2514.0,2150.0,0.539,7.0,False,False,True
28,8,James Van Der Beek,32.0,4440.0,2832.0,1608.0,0.638,7.0,False,False,True
28,8,Kate Flannery,26.0,3154.0,1234.0,1921.0,0.391,12.0,True,True,True
28,8,Kel Mitchell,30.0,8230.0,1623.0,6607.0,0.197,7.0,False,False,True
28,8,Lauren Alaina,24.0,9329.0,802.0,8527.0,0.086,7.0,False,False,True
28,8,Sean Spicer,20.0,5409.0,401.0,5007.0,0.074,11.0,False,False,True
28,9,Ally Brooke,40.0,10180.0,3323.0,6857.0,0.326,2.0,False,False,True
28,9,Hannah Brown,35.5,7003.0,1737.0,5266.0,0.248,8.0,False,False,True
28,9,James Van Der Beek,36.0,3151.0,2249.0,902.0,0.714,9.0,False,False,True
28,9,Kel Mitchell,37.0,9240.0,2902.0,6338.0,0.314,4.0,False,False,True
28,9,Lauren Alaina,35.0,8189.0,1145.0,7044.0,0.14,8.0,False,False,True
28,9,Sean Spicer,25.0,6118.0,577.0,5541.0,0.094,11.0,True,True,True
28,10,Ally Brooke,29.5,11160.0,4355.0,6805.0,0.39,4.0,False,False,True
28,10,Hannah Brown,27.0,5444.0,2146.0,3298.0,0.394,7.5,False,False,True
28,10,James Van Der Beek,25.5,1674.0,831.0,842.0,0.497,10.0,True,True,True
28,10,Kel Mitchell,28.5,11489.0,3269.0,8220.0,0.285,3.0,False,False,True
28,10,Lauren Alaina,27.0,11239.0,2151.0,9088.0,0.191,5.5,False,False,True
28,11,Ally Brooke,30.0,11134.0,5301.0,5833.0,0.476,3.0,False,False,False
28,11,Hannah Brown,29.0,7383.0,2667.0,4717.0,0.361,7.0,True,False,False
28,11,Kel Mitchell,29.5,11473.0,3846.0,7627.0,0.335,3.0,False,False,False
28,11,Lauren Alaina,28.5,10979.0,1304.0,9676.0,0.119,7.0,False,False,False
29,1,AJ McLean,18.0,5929.0,630.0,5300.0,0.106,11.0,False,False,False
29,1,Anne Heche,18.0,2019.0,632.0,1387.0,0.313,22.0,False,False,False
29,1,Carole Baskin,11.0,1660.0,81.0,1579.0,0.049,30.0,True,False,False
29,1,Charles Oakley,12.0,3974.0,164.0,3810.0,0.041,23.0,False,False,False
29,1,Chrishell Stause,13.0,3284.0,235.0,3049.0,0.072,23.0,False,False,False
29,1,Jeannie Mai,18.0,2294.0,658.0,1635.0,0.287,20.0,False,False,False
29,1,Jesse Metcalfe,18.0,4825.0,656.0,4169.0,0.136,15.0,False,False,False
29,1,Johnny Weir,18.0,2228.0,636.0,1591.0,0.286,21.0,False,False,False
29,1,Justina Machado,21.0,5299.0,1179.0,4120.0,0.222,6.5,False,False,False
29,1,Kaitlyn Bristowe,20.0,7306.0,1010.0,6296.0,0.138,4.5,False,False,False
29,1,Monica Aldama,19.0,4352.0,925.0,3428.0,0.212,13.0,False,False,False
29,1,Nelly,16.0,7108.0,334.0,6774.0,0.047,14.0,False,False,False
29,1,Nev Schulman,20.0,5047.0,977.0,4070.0,0.194,9.5,False,False,False
29,1,Skai Jackson,21.0,5560.0,1213.0,4346.0,0.218,5.5,False,False,False
29,1,Veron Davis,17.0,2547.0,417.0,2130.0,0.164,22.0,False,False,False
29,2,AJ McLean,19.0,3322.0,955.0,2368.0,0.287,15.0,False,False,True
29,2,Anne Heche,18.0,1957.0,656.0,1301.0,0.335,22.5,False,False,True
29,2,Carole Baskin,16.0,2612.0,313.0,2298.0,0.12,25.5,False,False,True
29,2,Charles Oakley,15.0,2896.0,135.0,2761.0,0.046,26.5,True,True,True
29,2,Chrishell Stause,18.0,3776.0,668.0,3108.0,0.177,15.5,False,False,True
29,2,Jeannie Mai,18.0,1930.0,665.0,1265.0,0.344,23.5,False,False,True
29,2,Jesse Metcalfe,20.0,7007.0,1029.0,5978.0,0.147,5.0,False,False,True
29,2,Johnny Weir,18.0,3035.0,638.0,2396.0,0.21,19.5,False,False,True
29,2,Justina Machado,21.0,6097.0,1133.0,4965.0,0.186,6.5,False,False,True
29,2,Kaitlyn Bristowe,22.0,5844.0,1308.0,4536.0,0.224,6.0,False,False,True
29,2,Monica Aldama,16.0,3531.0,301.0,3230.0,0.085,21.5,False,False,True
29,2,Nelly,18.0,6814.0,649.0,6165.0,0.095,11.5,False,False,True
29,2,Nev Schulman,21.0,5436.0,1167.0,4268.0,0.215,8.5,False,False,True
29,2,Skai Jackson,15.0,6973.0,125.0,6848.0,0.018,16.5,False,False,True
29,2,Veron Davis,18.0,3600.0,643.0,2957.0,0.179,16.5,False,False,True
29,3,AJ McLean,21.0,4715.0,796.0,3920.0,0.169,12.5,False,False,True
29,3,Anne Heche,15.0,1515.0,210.0,1305.0,0.139,26.0,False,False,True
29,3,Carole Baskin,12.0,1250.0,107.0,1143.0,0.086,28.0,True,True,True
29,3,Chrishell Stause,22.0,4541.0,1052.0,3489.0,0.232,11.0,False,False,True
29,3,Jeannie Mai,22.0,2845.0,1067.0,1778.0,0.375,17.0,False,False,True
29,3,Jesse Metcalfe,20.0,4060.0,636.0,3424.0,0.157,17.0,False,False,True
29,3,Johnny Weir,24.0,3676.0,1408.0,2268.0,0.383,10.5,False,False,True
29,3,Justina Machado,19.0,4276.0,536.0,3740.0,0.125,17.0,False,False,True
29,3,Kaitlyn Bristowe,23.0,6605.0,1272.0,5333.0,0.193,6.0,False,False,True
29,3,Monica Aldama,21.0,3477.0,812.0,2665.0,0.234,18.5,False,False,True
29,3,Nelly,18.0,8422.0,375.0,8047.0,0.045,13.5,False,False,True
29,3,Nev Schulman,24.0,5957.0,1411.0,4547.0,0.237,5.5,False,False,True
29,3,Skai Jackson,18.0,9586.0,371.0,9216.0,0.039,12.5,False,False,True
29,3,Veron Davis,22.0,3583.0,1098.0,2485.0,0.306,15.0,False,False,True
29,4,AJ McLean,24.0,4265.0,1189.0,3076.0,0.279,12.0,False,False,True
29,4,Anne Heche,21.0,1497.0,320.0,1178.0,0.214,24.5,True,True,True
29,4,Chrishell Stause,22.0,3835.0,705.0,3130.0,0.184,16.5,False,False,True
29,4,Jeannie Mai,21.0,2003.0,332.0,1670.0,0.166,23.5,False,False,True
29,4,Jesse Metcalfe,21.0,5608.0,329.0,5279.0,0.059,16.5,False,False,True
29,4,Johnny Weir,24.0,2933.0,1154.0,1779.0,0.393,16.0,False,False,True
29,4,Justina Machado,24.0,6167.0,1195.0,4973.0,0.194,8.0,False,False,True
29,4,Kaitlyn Bristowe,25.0,7979.0,1595.0,6384.0,0.2,3.0,False,False,True
29,4,Monica Aldama,24.0,3490.0,1183.0,2307.0,0.339,14.0,False,False,True
29,4,Nelly,21.0,5611.0,325.0,5287.0,0.058,15.5,False,False,True
29,4,Nev Schulman,24.0,4856.0,1173.0,3683.0,0.242,11.0,False,False,True
29,4,Skai Jackson,28.0,7307.0,1697.0,5609.0,0.232,3.0,False,False,True
29,4,Veron Davis,22.0,2954.0,709.0,2245.0,0.24,18.5,False,False,True
29,5,AJ McLean,24.0,4753.0,965.0,3789.0,0.203,12.0,False,False,True
29,5,Chrishell Stause,19.0,3954.0,248.0,3706.0,0.063,18.5,False,False,True
29,5,Jeannie Mai,24.0,2623.0,1010.0,1613.0,0.385,19.0,False,False,True
29,5,Jesse Metcalfe,19.0,3633.0,244.0,3390.0,0.067,21.5,True,True,True
29,5,Johnny Weir,29.0,3854.0,1968.0,1886.0,0.511,9.0,False,False,True
29,5,Justina Machado,24.0,4959.0,956.0,4003.0,0.193,11.0,False,False,True
29,5,Kaitlyn Bristowe,27.0,9698.0,1805.0,7893.0,0.186,3.0,False,False,True
29,5,Monica Aldama,26.0,3842.0,1525.0,2317.0,0.397,12.5,False,False,True
29,5,Nelly,24.0,6816.0,958.0,5857.0,0.141,10.0,False,False,True
29,5,Nev Schulman,26.0,4391.0,1549.0,2841.0,0.353,9.5,False,False,True
29,5,Skai Jackson,24.0,9183.0,978.0,8205.0,0.106,9.0,False,False,True
29,5,Veron Davis,21.0,3257.0,471.0,2786.0,0.145,21.0,False,False,True
29,6,AJ McLean,27.0,3915.0,1965.0,1951.0,0.502,10.5,False,False,True
29,6,Chrishell Stause,24.0,4993.0,907.0,4087.0,0.182,14.5,False,False,True
29,6,Jeannie Mai,25.0,2149.0,1221.0,928.0,0.568,17.0,False,False,True
29,6,Johnny Weir,22.0,3812.0,608.0,3204.0,0.16,18.0,False,False,True
29,6,Justina Machado,27.0,6630.0,1952.0,4678.0,0.294,5.5,False,False,True
29,6,Kaitlyn Bristowe,27.0,6613.0,1926.0,4688.0,0.291,6.5,False,False,True
29,6,Monica Aldama,27.0,5429.0,1918.0,3511.0,0.353,7.5,False,False,True
29,6,Nelly,24.0,9694.0,913.0,8781.0,0.094,8.5,False,False,True
29,6,Nev Schulman,26.0,5341.0,1408.0,3934.0,0.264,11.0,False,False,True
29,6,Skai Jackson,18.0,7893.0,198.0,7695.0,0.025,13.0,False,False,True
29,6,Veron Davis,21.0,2907.0,404.0,2503.0,0.139,20.0,True,True,True
29,7,AJ McLean,26.0,4376.0,1257.0,3119.0,0.287,15.0,False,False,True
29,7,Chrishell Stause,26.0,4484.0,1241.0,3243.0,0.277,14.0,False,False,True
29,7,Jeannie Mai,25.0,2116.0,768.0,1348.0,0.363,18.0,True,True,True
29,7,Johnny Weir,27.0,4577.0,2022.0,2555.0,0.442,9.0,False,False,True
29,7,Justina Machado,26.0,7270.0,1339.0,5932.0,0.184,10.0,False,False,True
29,7,Kaitlyn Bristowe,24.0,7157.0,506.0,6651.0,0.071,14.0,False,False,True
29,7,Monica Aldama,22.0,4494.0,259.0,4235.0,0.058,17.0,False,True,True
29,7,Nelly,27.0,7898.0,2012.0,5886.0,0.255,6.0,False,False,True
29,7,Nev Schulman,30.0,8969.0,2550.0,6419.0,0.284,2.0,False,False,True
29,7,Skai Jackson,27.0,8189.0,2009.0,6179.0,0.245,5.0,False,False,True
29,8,AJ McLean,27.0,5374.0,1409.0,3965.0,0.262,12.5,False,False,True
29,8,Chrishell Stause,27.0,4684.0,1401.0,3283.0,0.299,13.5,True,True,True
29,8,Johnny Weir,30.0,5714.0,3102.0,2612.0,0.543,7.5,False,False,True
29,8,Justina Machado,29.0,6723.0,2459.0,4264.0,0.366,6.0,False,False,True
29,8,Kaitlyn Bristowe,28.0,10385.0,2000.0,8385.0,0.193,5.0,False,False,True
29,8,Nelly,24.0,5805.0,408.0,5397.0,0.07,13.0,False,False,True
29,8,Nev Schulman,30.0,6374.0,3061.0,3314.0,0.48,5.5,False,False,True
29,8,Skai Jackson,27.0,8288.0,820.0,7469.0,0.099,9.0,False,False,True
29,9,AJ McLean,25.0,6937.0,1096.0,5841.0,0.158,10.0,True,True,True
29,9,Johnny Weir,30.0,5815.0,3584.0,2231.0,0.616,8.5,False,False,True
29,9,Justina Machado,26.0,6327.0,1676.0,4651.0,0.265,10.0,False,False,True
29,9,Kaitlyn Bristowe,30.0,9273.0,3558.0,5715.0,0.384,3.5,False,False,True
29,9,Nelly,24.0,7928.0,554.0,7374.0,0.07,10.0,False,False,True
29,9,Nev Schulman,29.0,6038.0,2455.0,3583.0,0.407,9.5,False,False,True
29,9,Skai Jackson,29.0,10653.0,2515.0,8138.0,0.236,4.5,False,False,True
29,10,Johnny Weir,28.5,4372.0,1941.0,2431.0,0.444,10.5,True,True,True
29,10,Justina Machado,29.0,7426.0,3098.0,4328.0,0.417,8.0,False,False,True
29,10,Kaitlyn Bristowe,30.0,8774.0,4235.0,4539.0,0.483,4.5,False,False,True
29,10,Nelly,28.0,9528.0,765.0,8764.0,0.08,7.0,False,False,True
29,10,Nev Schulman,30.0,8849.0,4257.0,4592.0,0.481,3.5,False,False,True
29,10,Skai Jackson,28.5,7805.0,1927.0,5878.0,0.247,8.5,False,True,True
29,11,Justina Machado,30.0,10474.0,4917.0,5557.0,0.469,4.0,False,False,False
29,11,Kaitlyn Bristowe,30.0,10921.0,4992.0,5930.0,0.457,3.0,False,False,False
29,11,Nelly,28.5,8143.0,1717.0,6426.0,0.211,8.0,True,False,False
29,11,Nev Schulman,30.0,9167.0,5109.0,4058.0,0.557,5.0,False,False,False
30,1,Amanda Kloots,28.0,2918.0,872.0,2046.0,0.299,13.5,False,False,False
30,1,Brian Austin Green,24.0,5240.0,371.0,4869.0,0.071,16.5,False,False,False
30,1,Christine Chiu,25.0,1847.0,566.0,1281.0,0.306,21.5,False,False,False
30,1,Cody Rigsby,24.0,6230.0,371.0,5859.0,0.06,13.5,False,False,False
30,1,Iman Shumpert,21.0,6019.0,139.0,5880.0,0.023,18.0,False,False,False
30,1,Jimmie Allen,22.0,6726.0,211.0,6515.0,0.031,14.0,False,False,False
30,1,JoJo Siwa,29.0,2756.0,1010.0,1746.0,0.367,14.0,False,False,False
30,1,Kenya Moore,26.0,2888.0,704.0,2183.0,0.244,17.5,False,False,False
30,1,Martin Kove,13.0,1247.0,65.0,1182.0,0.052,30.0,True,False,False
30,1,Matt James,24.0,3140.0,360.0,2780.0,0.115,20.5,False,False,False
30,1,Melanie C,27.0,5382.0,827.0,4555.0,0.154,9.0,False,False,False
30,1,Melora Hardin,26.0,3692.0,725.0,2967.0,0.196,13.5,False,False,False
30,1,"Mike ""The Miz"" Mizanin",24.0,3169.0,371.0,2798.0,0.117,19.5,False,False,False
30,1,Olivia Jade,25.0,6241.0,590.0,5651.0,0.095,9.5,False,False,False
30,1,Suni Lee,28.0,4634.0,903.0,3731.0,0.195,9.5,False,False,False
30,2,Amanda Kloots,32.0,2945.0,1043.0,1902.0,0.354,12.0,False,False,True
30,2,Brian Austin Green,23.0,4046.0,210.0,3836.0,0.052,20.0,False,False,True
30,2,Christine Chiu,24.0,2203.0,360.0,1843.0,0.164,25.0,False,False,True
30,2,Cody Rigsby,24.0,6955.0,350.0,6605.0,0.05,13.0,False,False,True
30,2,Iman Shumpert,25.0,5829.0,500.0,5328.0,0.086,13.0,False,False,True
30,2,Jimmie Allen,27.0,6239.0,685.0,5553.0,0.11,9.0,False,False,True
30,2,JoJo Siwa,31.0,2616.0,980.0,1636.0,0.375,15.0,False,False,True
30,2,Kenya Moore,24.0,2855.0,336.0,2518.0,0.118,23.0,False,False,True
30,2,Martin Kove,15.0,1393.0,73.0,1320.0,0.052,30.0,True,True,True
30,2,Matt James,22.0,3808.0,144.0,3663.0,0.038,22.0,False,False,True
30,2,Melanie C,30.0,4974.0,925.0,4049.0,0.186,8.0,False,False,True
30,2,Melora Hardin,27.0,3217.0,696.0,2521.0,0.216,15.0,False,False,True
30,2,"Mike ""The Miz"" Mizanin",26.0,3054.0,592.0,2462.0,0.194,18.0,False,False,True
30,2,Olivia Jade,27.0,7903.0,708.0,7194.0,0.09,7.0,False,False,True
30,2,Suni Lee,28.0,4431.0,837.0,3594.0,0.189,10.0,False,False,True
30,3,Amanda Kloots,24.0,3010.0,1098.0,1911.0,0.365,12.0,False,False,True
30,3,Brian Austin Green,19.0,3606.0,207.0,3398.0,0.057,20.5,False,False,True
30,3,Christine Chiu,21.0,1954.0,606.0,1348.0,0.31,22.0,True,True,True
30,3,Cody Rigsby,18.0,6802.0,88.0,6714.0,0.013,18.0,False,False,True
30,3,Iman Shumpert,19.0,7284.0,210.0,7073.0,0.029,14.5,False,False,True
30,3,Jimmie Allen,20.0,7586.0,379.0,7207.0,0.05,11.5,False,False,True
30,3,JoJo Siwa,24.0,2806.0,1062.0,1745.0,0.378,14.0,False,False,True
30,3,Kenya Moore,21.0,2680.0,602.0,2078.0,0.225,21.0,False,False,True
30,3,Matt James,20.0,3499.0,388.0,3111.0,0.111,19.5,False,False,True
30,3,Melanie C,22.0,5061.0,834.0,4228.0,0.165,10.5,False,False,True
30,3,Melora Hardin,23.0,2867.0,898.0,1969.0,0.313,15.0,False,False,True
30,3,"Mike ""The Miz"" Mizanin",22.0,3932.0,833.0,3099.0,0.212,11.5,False,False,True
30,3,Olivia Jade,24.0,6952.0,1142.0,5810.0,0.164,5.0,False,False,True
30,3,Suni Lee,21.0,3773.0,605.0,3168.0,0.16,15.0,False,False,True
30,4,Amanda Kloots,34.0,2968.0,983.0,1985.0,0.331,16.5,False,False,True
30,4,Brian Austin Green,26.0,4425.0,101.0,4324.0,0.023,19.0,False,True,True
30,4,Cody Rigsby,29.0,5790.0,313.0,5477.0,0.054,15.0,False,False,True
30,4,Iman Shumpert,31.5,3493.0,519.0,2974.0,0.149,19.0,False,False,True
30,4,Jimmie Allen,32.5,8278.0,681.0,7597.0,0.082,8.5,False,False,True
30,4,JoJo Siwa,35.0,3379.0,1185.0,2193.0,0.351,13.5,False,False,True
30,4,Kenya Moore,29.5,3550.0,416.0,3134.0,0.117,19.0,False,False,True
30,4,Matt James,28.5,2498.0,216.0,2282.0,0.086,25.0,True,True,True
30,4,Melanie C,33.0,4825.0,819.0,4006.0,0.17,11.0,False,False,True
30,4,Melora Hardin,36.5,4127.0,1374.0,2753.0,0.333,9.0,False,False,True
30,4,"Mike ""The Miz"" Mizanin",32.5,4170.0,676.0,3495.0,0.162,14.5,False,False,True
30,4,Olivia Jade,35.0,6319.0,1203.0,5116.0,0.19,4.5,False,False,True
30,4,Suni Lee,34.0,5850.0,936.0,4914.0,0.16,7.5,False,False,True
30,5,Amanda Kloots,39.0,3351.0,1492.0,1860.0,0.445,9.0,False,False,False
30,5,Cody Rigsby,32.0,7253.0,387.0,6866.0,0.053,12.5,False,False,False
30,5,Iman Shumpert,28.0,6560.0,150.0,6409.0,0.023,15.0,False,False,False
30,5,Jimmie Allen,34.0,7707.0,590.0,7117.0,0.077,10.0,False,False,False
30,5,JoJo Siwa,40.0,2977.0,1602.0,1375.0,0.538,12.0,False,False,False
30,5,Kenya Moore,36.0,3027.0,1063.0,1965.0,0.351,14.0,False,False,False
30,5,Melanie C,36.0,5815.0,1020.0,4795.0,0.175,10.0,False,True,False
30,5,Melora Hardin,36.0,3265.0,1017.0,2248.0,0.311,13.0,False,False,False
30,5,"Mike ""The Miz"" Mizanin",32.0,3018.0,375.0,2643.0,0.124,19.5,True,False,False
30,5,Olivia Jade,36.0,7756.0,1064.0,6692.0,0.137,6.0,False,False,False
30,5,Suni Lee,36.0,5477.0,1070.0,4407.0,0.195,11.0,False,False,False
30,6,Amanda Kloots,38.0,2984.0,1421.0,1563.0,0.476,11.5,False,False,True
30,6,Cody Rigsby,36.0,7410.0,981.0,6429.0,0.132,10.0,False,False,True
30,6,Iman Shumpert,40.0,9061.0,1773.0,7287.0,0.196,3.5,False,False,True
30,6,Jimmie Allen,38.0,9192.0,1416.0,7775.0,0.154,4.5,False,False,True
30,6,JoJo Siwa,40.0,3345.0,1776.0,1570.0,0.531,7.5,False,False,True
30,6,Kenya Moore,32.0,2381.0,192.0,2189.0,0.08,20.0,True,True,True
30,6,Melora Hardin,34.0,2695.0,456.0,2238.0,0.169,17.5,False,False,True
30,6,"Mike ""The Miz"" Mizanin",34.0,3192.0,466.0,2726.0,0.146,15.5,False,False,True
30,6,Olivia Jade,36.0,7426.0,999.0,6427.0,0.135,9.0,False,False,True
30,6,Suni Lee,36.0,4466.0,972.0,3494.0,0.218,11.0,False,False,True
30,7,Amanda Kloots,34.0,2254.0,723.0,1532.0,0.321,16.0,False,False,True
30,7,Cody Rigsby,36.0,6143.0,1201.0,4942.0,0.195,9.0,False,False,True
30,7,Iman Shumpert,34.0,7032.0,722.0,6310.0,0.103,10.0,False,False,True
30,7,Jimmie Allen,38.0,7268.0,1566.0,5702.0,0.215,5.5,False,False,True
30,7,JoJo Siwa,39.0,3438.0,2006.0,1432.0,0.584,9.0,False,False,True
30,7,Melora Hardin,38.0,4127.0,1576.0,2551.0,0.382,9.5,False,False,True
30,7,"Mike ""The Miz"" Mizanin",32.0,2587.0,241.0,2345.0,0.093,17.0,True,True,True
30,7,Olivia Jade,42.0,8007.0,2208.0,5799.0,0.276,2.0,False,False,True
30,7,Suni Lee,34.0,4238.0,708.0,3530.0,0.167,12.0,False,False,True
30,8,Amanda Kloots,42.0,4184.0,2243.0,1941.0,0.536,9.0,False,False,True
30,8,Cody Rigsby,38.0,8157.0,1273.0,6884.0,0.156,8.0,False,False,True
30,8,Iman Shumpert,35.0,8287.0,646.0,7641.0,0.078,9.0,False,False,True
30,8,Jimmie Allen,32.0,6059.0,319.0,5740.0,0.053,13.0,True,True,True
30,8,JoJo Siwa,41.0,3250.0,1591.0,1658.0,0.49,12.0,False,False,True
30,8,Melora Hardin,42.0,5059.0,2258.0,2801.0,0.446,8.0,False,False,True
30,8,Olivia Jade,36.0,9066.0,952.0,8114.0,0.105,7.0,False,True,True
30,8,Suni Lee,42.0,7077.0,2238.0,4839.0,0.316,6.0,False,False,True
30,9,Amanda Kloots,39.5,4919.0,2873.0,2046.0,0.584,7.0,False,False,True
30,9,Cody Rigsby,35.5,7304.0,566.0,6738.0,0.077,8.0,False,False,True
30,9,Iman Shumpert,37.5,8487.0,2012.0,6475.0,0.237,4.5,False,False,True
30,9,JoJo Siwa,40.0,5211.0,3455.0,1756.0,0.663,5.0,False,False,True
30,9,Melora Hardin,36.0,3252.0,1149.0,2102.0,0.353,11.0,True,True,True
30,9,Suni Lee,37.5,5496.0,1987.0,3509.0,0.361,6.5,False,True,True
30,10,Amanda Kloots,39.0,4138.0,2503.0,1635.0,0.605,7.0,True,False,False
30,10,Cody Rigsby,38.0,6554.0,1264.0,5290.0,0.193,6.0,False,False,False
30,10,Iman Shumpert,40.0,10052.0,4249.0,5803.0,0.423,2.5,False,False,False
30,10,JoJo Siwa,40.0,5703.0,4289.0,1413.0,0.752,4.5,False,False,False
31,1,Charli D'Amelio,32.0,6781.0,1103.0,5678.0,0.163,6.0,False,False,True
31,1,Cheryl Ladd,21.0,2271.0,465.0,1806.0,0.205,22.5,False,False,True
31,1,Daniel Durant,27.0,7101.0,791.0,6310.0,0.111,9.0,False,False,True
31,1,Gabby Windey,28.0,7824.0,898.0,6926.0,0.115,6.0,False,False,True
31,1,Heidi D'Amelio,24.0,3158.0,646.0,2512.0,0.205,17.0,False,False,True
31,1,Jason Lewis,18.0,1037.0,135.0,901.0,0.131,31.0,True,True,True
31,1,Jessie James Decker,20.0,2541.0,273.0,2268.0,0.107,23.0,False,False,True
31,1,Jordin Sparks,26.0,2112.0,705.0,1407.0,0.334,20.0,False,False,True
31,1,Joseph Baena,23.0,1348.0,544.0,804.0,0.404,23.0,False,False,True
31,1,Sam Champion,20.0,2321.0,280.0,2041.0,0.121,24.0,False,False,True
31,1,Selma Blair,28.0,4049.0,928.0,3120.0,0.229,10.0,False,False,True
31,1,Shangela,28.0,7099.0,921.0,6178.0,0.13,8.0,False,False,True
31,1,Teresa Giudice,20.0,1344.0,281.0,1063.0,0.209,28.0,False,False,True
31,1,Trevor Donovan,21.0,3234.0,456.0,2779.0,0.141,18.5,False,False,True
31,1,Vinny Guadagnino,17.0,3657.0,69.0,3588.0,0.019,23.0,False,False,True
31,1,Wayne Brady,29.0,7857.0,1053.0,6804.0,0.134,3.0,False,False,True
31,2,Charli D'Amelio,32.0,7187.0,1239.0,5947.0,0.172,5.0,False,False,True
31,2,Cheryl Ladd,21.0,1586.0,87.0,1500.0,0.055,28.0,False,False,True
31,2,Daniel Durant,29.0,7385.0,990.0,6395.0,0.134,7.0,False,False,True
31,2,Gabby Windey,32.0,6392.0,1233.0,5159.0,0.193,7.0,False,False,True
31,2,Heidi D'Amelio,28.0,3320.0,771.0,2549.0,0.232,16.0,False,False,True
31,2,Jessie James Decker,25.0,2912.0,348.0,2564.0,0.12,23.0,False,False,True
31,2,Jordin Sparks,27.0,2320.0,543.0,1777.0,0.234,21.5,False,False,True
31,2,Joseph Baena,24.0,1370.0,264.0,1107.0,0.192,27.0,False,False,True
31,2,Sam Champion,26.0,2922.0,419.0,2502.0,0.143,21.0,False,False,True
31,2,Selma Blair,28.0,3345.0,784.0,2561.0,0.234,15.0,False,False,True
31,2,Shangela,28.0,6702.0,737.0,5965.0,0.11,11.0,False,False,True
31,2,Teresa Giudice,23.0,1360.0,184.0,1177.0,0.135,29.0,True,True,True
31,2,Trevor Donovan,30.0,4815.0,1041.0,3774.0,0.216,10.0,False,False,True
31,2,Vinny Guadagnino,27.0,4640.0,562.0,4078.0,0.121,16.5,False,False,True
31,2,Wayne Brady,32.0,7862.0,1233.0,6629.0,0.157,3.0,False,False,True
31,3,Charli D'Amelio,33.0,6049.0,1370.0,4679.0,0.226,6.0,False,False,True
31,3,Cheryl Ladd,24.0,1754.0,212.0,1542.0,0.121,27.0,True,True,True
31,3,Daniel Durant,31.0,6731.0,1057.0,5675.0,0.157,7.0,False,False,True
31,3,Gabby Windey,33.0,5760.0,1357.0,4403.0,0.236,7.0,False,False,True
31,3,Heidi D'Amelio,32.0,4511.0,1176.0,3335.0,0.261,10.0,False,False,True
31,3,Jessie James Decker,26.0,3768.0,446.0,3322.0,0.118,19.0,False,False,True
31,3,Jordin Sparks,29.0,3239.0,823.0,2416.0,0.254,17.5,False,False,True
31,3,Joseph Baena,29.0,1880.0,819.0,1061.0,0.436,20.5,False,False,True
31,3,Sam Champion,25.0,2450.0,320.0,2130.0,0.131,24.0,False,False,True
31,3,Selma Blair,28.0,2882.0,624.0,2258.0,0.216,20.0,False,False,True
31,3,Shangela,30.0,6488.0,945.0,5543.0,0.146,9.0,False,False,True
31,3,Trevor Donovan,27.0,3757.0,532.0,3225.0,0.142,19.0,False,False,True
31,3,Vinny Guadagnino,23.0,3843.0,107.0,3736.0,0.028,21.0,False,False,True
31,3,Wayne Brady,33.0,8689.0,1395.0,7294.0,0.161,3.0,False,False,True
31,4,Charli D'Amelio,36.0,7079.0,1587.0,5492.0,0.224,7.0,False,False,True
31,4,Daniel Durant,29.0,7743.0,597.0,7146.0,0.077,11.5,False,False,True
